Deal ID,Is public,Deal scope,Deal size,Current size under contract,Current negotiation status,Current implementation status,Spatial accuracy level,Location 1: Location,Latitude,Longitude,Target country,Intention of investment,Negotiation status,Contract farming,Crops area,Water extraction envisaged,Source of water extraction,Use of irrigation infrastructure,Presence of land conflicts,Year
4935,Yes,domestic,5000,5000,Concluded (Contract signed),In operation (production),Exact location,"Belo, Cameroon",6.079454,10.375428,Cameroon,###Food crops,2002##Concluded (Contract signed),No,###Tea,Yes,,,,2000
7414,Yes,transnational,76002,76002,Concluded (Contract signed),In operation (production),Exact location,"Maan, Cameroon",2.261618,10.389491,Cameroon,###Forest logging / management (for wood and fibre),2011-12-02##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
3731,Yes,transnational,6000,0,Intended (Under negotiation),None,Administrative region,"Ocean, Cameroon",3.204538,10.439656,Cameroon,###Agriculture unspecified,2011##Intended (Under negotiation),,###Oil Palm,,,,,2000
4784,Yes,transnational,12,12,Concluded (Contract signed),None,Administrative region,"Northwest, Cameroon",6.470374,10.439656,Cameroon,###Food crops,2015##Intended (Under negotiation)|2016##Concluded (Contract signed),Yes,"###Cacao, Citrus Fruits (unspecified), Pepper, Bean, Coffee Plant, Soya Beans",,,,,2000
6793,Yes,transnational,0,0,Concluded (Contract signed),In operation (production),Approximate location,"Grombalia, Tunisia",36.602483,10.501491,Tunisia,###Food crops,2006##Concluded (Contract signed),,,Yes,,,,2000
7628,Yes,transnational,31800,31800,Concluded (Contract signed),In operation (production),Exact location,"Guidouma, Gabon",-1.632265,10.55174,Gabon,"###Agriculture unspecified, Conservation",2012##Concluded (Contract signed),,###Oil Palm,,,,,2000
1151,Yes,transnational,58063,58063,Concluded (Contract signed),In operation (production),Exact location,"Bidjoka, Cameroon",3.692552,10.606719,Cameroon,"###Non-food agricultural commodities, Agriculture unspecified",2000##Concluded (Contract signed),Yes,2019##32584#Oil Palm|2019##2067#Rubber tree,,,,Yes,2000
3914,Yes,transnational,350,350,Concluded (Contract signed),In operation (production),Administrative region,"Jakiri, Cameroon",6.089011,10.63365,Cameroon,"###Food crops, Livestock",2012##Concluded (Contract signed),,"###Corn (Maize), Soya Beans",No,,,,2000
7626,Yes,transnational,35354,35354,Concluded (Contract signed),In operation (production),Exact location,"Mobouka, Gabon",-1.646244,10.880068,Gabon,,2011##Concluded (Contract signed),,###Oil Palm,,,,,2000
5183,Yes,transnational,998,998,Concluded (Oral Agreement),None,Coordinates,"Kenema, Sierra Leone",8.247222,11,Sierra Leone,###Mining,2015##Intended (Under negotiation)|2016##Concluded (Oral Agreement),No,,Yes,,,,2000
5520,Yes,transnational,96851,96851,Concluded (Contract signed),In operation (production),Administrative region,"Mouila, Gabon",-1.869719,11.054205,Gabon,###Forest logging / management (for wood and fibre),2017##Concluded (Contract signed),No,###Trees (unspecified),No,,,,2000
7629,Yes,transnational,38363,38363,Concluded (Contract signed),In operation (production),Exact location,"Mouila, Gabon",-1.97519,11.065316,Gabon,"###Agriculture unspecified, Conservation",2015##Concluded (Contract signed),,###Oil Palm,,,,,2000
7413,Yes,domestic,38247,38247,Concluded (Contract signed),In operation (production),Exact location,"Ambam, Cameroon",2.381542,11.26655,Cameroon,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
4603,Yes,transnational,58400,58400,Concluded (Contract signed),In operation (production),Exact location,"Ndende, Gabon",-2.362723,11.306084,Gabon,"###Food crops, Agriculture unspecified",2014##Intended (Under negotiation)|2016##Concluded (Contract signed),Yes,"###Banana, Cassava (Maniok), Oil Palm, Tomatoes, Pepper",,,,,2000
3352,Yes,transnational,112100,112100,Concluded (Contract signed),In operation (production),Administrative region,"Bitam, Gabon",2.077678,11.48874,Gabon,"###Livestock, Non-food agricultural commodities, Agriculture unspecified, Tourism|2016#current##Livestock, Non-food agricultural commodities, Tourism",2004##Concluded (Contract signed),Yes,"###Oil Palm, Rubber tree|2016#current##Rubber tree",Yes,,,,2000
3736,Yes,domestic,300000,300000,Concluded (Contract signed),In operation (production),Country,Gabon,-0.803689,11.609444,Gabon,"###Forest logging / management (for wood and fibre), For carbon sequestration/REDD",2010##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
7647,Yes,domestic,60000,0,Intended (Under negotiation),Project not started,Administrative region,"South, Cameroon",2.720283,11.706829,Cameroon,###Agriculture unspecified,#current#Intended (Under negotiation),Yes,###Oil Palm,,,,,2000
1142,Yes,transnational,300000,0,Failed (Negotiations failed),None,Administrative region,"South Region, Cameroon",2.720283,11.706829,Cameroon,###Agriculture unspecified,2011##Intended (Under negotiation)|2012##Failed (Negotiations failed),,###Oil Palm,,,,,2000
7623,Yes,transnational,37137,37137,Concluded (Contract signed),In operation (production),Exact location,"Minvoul, Gabon",2.134643,11.724982,Gabon,"###Non-food agricultural commodities, Conservation",2012##Concluded (Contract signed),No,#current#11000#Rubber tree,,,,,2000
7412,Yes,domestic,40368,40368,Concluded (Contract signed),In operation (production),Exact location,"Mvangane, Cameroon",2.657215,11.741706,Cameroon,###Forest logging / management (for wood and fibre),2001-01-11##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
7405,Yes,domestic,25000,25000,Concluded (Contract signed),In operation (production),Exact location,"Belabo, Cameroon",5.323791,11.742413,Cameroon,###Forest logging / management (for wood and fibre),2016##Concluded (Contract signed),,,,,,,2000
4811,Yes,domestic,32000,32000,Concluded (Contract signed),In operation (production),Administrative region,"Numan, Nigeria",9.453596,12.031846,Nigeria,"###Food crops, Non-food agricultural commodities",2003##Concluded (Contract signed),Yes,###Sugar Cane,Yes,,,,2000
1141,Yes,transnational,11980,11980,Concluded (Contract signed),In operation (production),Coordinates,"Nkoteng, Cameroon",4.436566,12.06334,Cameroon,"###Biofuels, Food crops, Renewable Energy",2006##Concluded (Contract signed),No,###Sugar Cane,Yes,Surface water|River,,No,2000
4791,Yes,transnational,20452,20452,Concluded (Contract signed),Startup phase (no production),Administrative region,"Kola, Republic of the Congo",-3.84388,12.067544,"Congo, Rep.",###Mining,2013##Concluded (Contract signed),No,,Yes,Groundwater|Surface water,,,2000
1683,Yes,transnational,13000,13000,Concluded (Contract signed),In operation (production),Administrative region,"Shonga, Nigeria",10.316111,12.206389,Nigeria,"###Food crops, Livestock, Agriculture unspecified",##Concluded (Contract signed),No,"###Banana, Cassava (Maniok), Cereals (unspecified), Corn (Maize), Mango, Pineapple, Rice, Soya Beans",Yes,,,,2000
1164,Yes,transnational,70000,0,Failed (Negotiations failed),None,Administrative region,"Niari, Congo",-3.18427,12.254792,"Congo, Rep.",###Agriculture unspecified,2009##Intended (Under negotiation)|##Failed (Negotiations failed),,###Oil Palm,,,,,2000
7411,Yes,transnational,49640,49640,Concluded (Contract signed),In operation (production),Exact location,"Yoko, Cameroon",5.534567,12.320619,Cameroon,###Forest logging / management (for wood and fibre),2000-10-06##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
3730,Yes,domestic,25000,0,Failed (Negotiations failed),None,Country,Cameroon,7.369722,12.354722,Cameroon,###Agriculture unspecified,##Intended (Expression of interest)|##Failed (Negotiations failed),No,###Oil Palm,,,,,2000
4463,Yes,transnational,120000,0,Intended (Under negotiation),None,Country,Cameroon,7.369722,12.354722,Cameroon,###Biofuels,2014##Intended (Under negotiation),No,###Jatropha,,,,,2000
6000,Yes,transnational,0,0,Concluded (Contract signed),Startup phase (no production),Country,Cameroon,7.369722,12.354722,Cameroon,###Food crops,2011##Concluded (Contract signed),Yes,###Cacao,,,,,2000
1140,Yes,transnational,120,120,Concluded (Contract signed),Startup phase (no production),Administrative region,"Nanga-Eboko, Cameroon",4.662732,12.37078,Cameroon,###Food crops,2005##Concluded (Contract signed),No,"###Cassava (Maniok), Corn (Maize), Fruit (unspecified), Grains (unspecified), Rice, Vegetables (unspecified)",Yes,Surface water|River,,Yes,2000
1167,Yes,transnational,50000,50000,Concluded (Contract signed),In operation (production),Coordinates,"Niari, Congo",-3.743889,12.504722,"Congo, Rep.","2013#current#50000#Biofuels, Food crops, Livestock, Renewable Energy",2009##Intended (Under negotiation)|2013#current#Concluded (Contract signed),No,"###Cereals (unspecified), Rice, Soya Beans, Sugar Cane, Wheat",Yes,,,,2000
3844,Yes,transnational,45000,45000,Concluded (Contract signed),Startup phase (no production),Administrative region,"Dja-Et-Lobo, Cameroon",2.555724,12.621621,Cameroon,"###Non-food agricultural commodities, Agriculture unspecified",2013##Concluded (Contract signed),No,"###Oil Palm, Rubber tree",,,,,2000
5492,Yes,transnational,120000,0,Intended (Under negotiation),None,Administrative region,"Diffa, Niger",13.676865,12.713512,Niger,###Agriculture unspecified,2016##Intended (Under negotiation),,,Yes,,,,2000
5032,Yes,transnational,600000,600000,Concluded (Contract signed),In operation (production),Administrative region,"Lastoursville, Gabon",-0.818323,12.725004,Gabon,###Forest logging / management (for wood and fibre),2001##Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
7431,Yes,transnational,149079,149079,Concluded (Contract signed),In operation (production),Exact location,"Belabo, Cameroon",5.322218,12.942885,Cameroon,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
6713,Yes,transnational,7224,7224,Concluded (Contract signed),None,Exact location,"Makokou, Gabon",1.086873,13.033064,Gabon,2007#current##Mining,2007#current#Concluded (Contract signed)|2013##Failed (Contract cancelled),No,,Yes,,,,2000
5590,Yes,transnational,22000,22000,Concluded (Contract signed),None,Administrative region,"Loudima, Republic of the Congo",-4.116604,13.067383,"Congo, Rep.",###Food crops,2017##Concluded (Contract signed),,###Cashew,,,,,2000
3483,Yes,domestic,1000,1000,Concluded (Contract signed),Project not started,Administrative region,"Ambriz, Angola",-7.863084,13.119256,Angola,###Livestock,##Concluded (Contract signed),,,,,,,2000
3268,Yes,transnational,30000,0,Intended (Expression of interest),None,Administrative region,"Zaire, Angola",-6.573346,13.174035,Angola,"###Biofuels, Food crops, Renewable Energy",2008##Intended (Expression of interest),No,###Sugar Cane,,,,,2000
7429,Yes,domestic,54447,54447,Concluded (Contract signed),In operation (production),Exact location,"Abong Mbang, Cameroon",3.977631,13.179802,Cameroon,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
4514,Yes,transnational,50000,50000,Concluded (Contract signed),Startup phase (no production),Administrative region,"Komono, Congo",-3.312879,13.241821,"Congo, Rep.","2013#current#50000#Non-food agricultural commodities, Agriculture unspecified",2013#current#Concluded (Contract signed),No,"###Oil Palm, Rubber tree",,,,,2000
5284,Yes,domestic,5000,5000,Concluded (Contract signed),In operation (production),Administrative region,"Luanda, Angola",-8.839988,13.289437,Angola,"###Food crops, Livestock",##Concluded (Contract signed),No,"###Papaya, Passion fruit, Banana, Vegetables (unspecified)",Yes,,,,2000
7391,Yes,transnational,44249,44249,Concluded (Contract signed),In operation (production),Exact location,"Mindourou, Cameroon",3.567655,13.410723,Cameroon,###Forest logging / management (for wood and fibre),2001-10-05#current#Concluded (Contract signed),,,,,,,2000
7401,Yes,transnational,66861,66861,Concluded (Contract signed),In operation (production),Exact location,"Mindourou, Cameroon",3.567655,13.410723,Cameroon,###Forest logging / management (for wood and fibre),2010-12-20##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
1096,Yes,transnational,3000,0,Failed (Negotiations failed),None,Administrative region,"Bimbas do Cavaco, Angola",-12.665278,13.483056,Angola,###Food crops,2007##Intended (Expression of interest)|2009##Failed (Negotiations failed),Yes,###Banana,,,,,2000
7430,Yes,transnational,70283,70283,Concluded (Contract signed),In operation (production),Exact location,"Doume, Cameroon",4.048763,13.50641,Cameroon,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
5903,Yes,transnational,100,100,Concluded (Contract signed),In operation (production),Administrative region,"Dimako, Cameroon",4.3804,13.572616,Cameroon,"###Biofuels, Food crops, Renewable Energy",2017##Concluded (Contract signed),,"###Corn (Maize), Soya Beans, Sugar Cane",,,,,2000
7389,Yes,transnational,64961,64961,Concluded (Contract signed),In operation (production),Exact location,"Lomie, Cameroon",3.161895,13.630483,Cameroon,2010-12-20#current#64961#Forest logging / management (for wood and fibre),2010-12-20#current#Concluded (Contract signed),No,,,,,,2000
7427,Yes,domestic,41202,41202,Concluded (Contract signed),In operation (production),Exact location,"Lomie, Cameroon",3.161895,13.630483,Cameroon,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
6126,Yes,domestic,4628,4628,Concluded (Contract signed),In operation (production),Administrative region,"Caxito, Angola",-8.582195,13.656532,Angola,###Food crops,##Concluded (Contract signed),,"###Banana, Fruit (unspecified)",Yes,,,,2000
4579,Yes,transnational,54632,54632,Failed (Contract cancelled),Startup phase (no production),Administrative region,"Bertoua, Cameroon",4.583333,13.683333,Cameroon,"###Biofuels, Food crops, Non-food agricultural commodities",2012##Intended (Under negotiation)|2013##Concluded (Contract signed)|2015##Failed (Contract cancelled),No,###Sugar Cane,Yes,Surface water|River,,,2000
7392,Yes,transnational,28387,28387,Concluded (Contract signed),In operation (production),Exact location,"Bertoua, Cameroon",4.725632,13.684804,Cameroon,2001-10-12#current#28387#Forest logging / management (for wood and fibre),2001-10-12#current#Concluded (Contract signed),,###Trees (unspecified),,,,,2000
1101,Yes,transnational,5000,5000,Concluded (Contract signed),Project abandoned,Administrative region,"Bengo, Angola",-9.104226,13.728917,Angola,"#current#5000#Biofuels, Agriculture unspecified",#current#Concluded (Contract signed),Yes,###Oil Palm,,,,,2000
3482,Yes,domestic,5000,5000,Concluded (Contract signed),None,Administrative region,"Bengo, Angola",-9.104226,13.728917,Angola,"###Food crops, Livestock, Non-food agricultural commodities",##Concluded (Contract signed),,"###Flowers (unspecified), Vegetables (unspecified)",Yes,Surface water|River,,,2000
5646,Yes,transnational,0,0,Concluded (Contract signed),Startup phase (no production),Administrative region,"Dande, Angola",-8.416231,13.728917,Angola,###Livestock,##Concluded (Contract signed),,,Yes,,,,2000
5711,Yes,transnational,0,0,Concluded (Contract signed),None,Administrative region,"Mbalam, Cameroon",2.222756,13.814381,Cameroon,###Mining,2012##Concluded (Contract signed),No,,Yes,,,,2000
2006,Yes,transnational,10000,10000,Concluded (Contract signed),In operation (production),Administrative region,"Bas Congo, Democratic Republic of the Congo",-5.236569,13.914399,"Congo, Dem. Rep.",###Food crops,2010##Concluded (Contract signed),No,"###Bean, Fruit (unspecified), Grains (unspecified), Oil Palm, Rice, Vegetables (unspecified)",,,,,2000
4496,Yes,transnational,10000,10000,Concluded (Contract signed),Project not started,Administrative region,"Bas Congo, Democratic Republic of the Congo",-5.236569,13.914399,"Congo, Dem. Rep.",###Agriculture unspecified,2009##Concluded (Contract signed),Yes,"###Oil Palm, Soya Beans",Yes,,,,2000
5710,Yes,transnational,125000,125000,Concluded (Contract signed),None,Administrative region,"Ngoila, Cameroon",2.628935,14.023197,Cameroon,###Mining,2002##Concluded (Contract signed),No,,Yes,,,,2000
7032,Yes,transnational,22,22,Concluded (Contract signed),In operation (production),Coordinates,"Biou, Bidzar, Cameroon",9.86935,14.10802,Cameroon,#current##Mining,2005-05-31##Concluded (Contract signed),,,,,,,2000
